ID,Title,Content,Excerpt,Date,"Post Type",Permalink,"Image URL","Image Filename","Image Path","Image ID","Image Title","Image Caption","Image Description","Image Alt Text","Image Featured","Attachment URL","Attachment Filename","Attachment Path","Attachment ID","Attachment Title","Attachment Caption","Attachment Description","Attachment Alt Text",Countries,Durations,Ecoregions,Heights,"Light Requirements","Plant Types","Seasons of Interest","Water Needs","Scientific Name",Countries,"Season of Interest","Height Range",Min-Height,"Max Height","Min Spread","Max Spread","Plant Gallery"
11210,"Maryland Golden-Aster","This plant produces showy, yellow flowers in the summer and red-brown seed heads in the fall. It is low maintenance and not affected by any spurious pests or diseases.",,"2025-06-09 10:33:23",plant,https://homegrownnationalpark.org/plant/maryland-golden-aster/,http://homegrownnationalpark.org/wp-content/uploads/2025/06/Chrysopsis-mariana-inat.jpg|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Chrysopsis-mariana.png|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Chrysopsis-mariana-1.png,Chrysopsis-mariana-inat.jpg|Chrysopsis-mariana.png|Chrysopsis-mariana-1.png,/nas/content/live/hgnp/wp-content/uploads/2025/06/Chrysopsis-mariana-inat.jpg|/nas/content/live/hgnp/wp-content/uploads/2025/06/Chrysopsis-mariana.png|/nas/content/live/hgnp/wp-content/uploads/2025/06/Chrysopsis-mariana-1.png,12738|12739|12740,Chrysopsis-mariana-inat.jpg|Chrysopsis-mariana.png|Chrysopsis-mariana-1.png,||,||,||,http://homegrownnationalpark.org/wp-content/uploads/2025/06/Chrysopsis-mariana-inat.jpg,,,,,,,,,"United States",Perennial,"8.3 - SE USA Plains|8.5 - Mississippi Alluvial &amp; SE USA Coastal Plains","1–2 ft|2–3 ft|3–4 ft","Full Sun|Partial Sun","Container Friendly|Flower","Late Summer through Fall",Low|Average,"Chrysopsis mariana","United States","Late Summer through Fall","1–2 ft|2–3 ft|3–4 ft",1,3,N/A,N/A,http://homegrownnationalpark.org/wp-content/uploads/2025/06/Chrysopsis-mariana-inat.jpg|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Chrysopsis-mariana.png|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Chrysopsis-mariana-1.png
11211,"Cobweb Thistle","This striking thistle produces large rose-purple flowers and is covered in a lacey, white hair. The flowers attract numerous pollinators.",,"2025-06-09 10:33:46",plant,https://homegrownnationalpark.org/plant/cobweb-thistle/,http://homegrownnationalpark.org/wp-content/uploads/2025/06/Cirsium-occidentale-inat.jpg|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Cirsium-occidentale.png|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Cirsium-occidentale-1.png,Cirsium-occidentale-inat.jpg|Cirsium-occidentale.png|Cirsium-occidentale-1.png,/nas/content/live/hgnp/wp-content/uploads/2025/06/Cirsium-occidentale-inat.jpg|/nas/content/live/hgnp/wp-content/uploads/2025/06/Cirsium-occidentale.png|/nas/content/live/hgnp/wp-content/uploads/2025/06/Cirsium-occidentale-1.png,12741|12742|12743,Cirsium-occidentale-inat.jpg|Cirsium-occidentale.png|Cirsium-occidentale-1.png,||,||,||,http://homegrownnationalpark.org/wp-content/uploads/2025/06/Cirsium-occidentale-inat.jpg,,,,,,,,,"United States",Perennial,"11.1 - Mediterranean California","2–3 ft|3–4 ft|4–5 ft|5–7 ft","Full Sun|Partial Sun","Container Friendly|Flower",Fall|Spring|Summer|Winter,Low,"Cirsium occidentale","United States",Spring|Summer|Fall|Winter,"2–3 ft|3–4 ft|4–5 ft|5–7 ft",2,5,N/A,N/A,http://homegrownnationalpark.org/wp-content/uploads/2025/06/Cirsium-occidentale-inat.jpg|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Cirsium-occidentale.png|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Cirsium-occidentale-1.png
11212,"Large Flower Tickseed","This show stopping flower is 2-3 inches across and when deadheaded provides a long blooming season. Deer resistant and relatively disease and pest-free.",,"2025-06-09 10:33:46",plant,https://homegrownnationalpark.org/plant/large-flower-tickseed/,http://homegrownnationalpark.org/wp-content/uploads/2025/06/Coreopsis-grandiflora-Wikimedia-Commons-scaled-1.jpg|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Coreopsis-grandiflora.png|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Coreopsis-grandiflora-1.png,Coreopsis-grandiflora-Wikimedia-Commons-scaled-1.jpg|Coreopsis-grandiflora.png|Coreopsis-grandiflora-1.png,/nas/content/live/hgnp/wp-content/uploads/2025/06/Coreopsis-grandiflora-Wikimedia-Commons-scaled-1.jpg|/nas/content/live/hgnp/wp-content/uploads/2025/06/Coreopsis-grandiflora.png|/nas/content/live/hgnp/wp-content/uploads/2025/06/Coreopsis-grandiflora-1.png,12744|12745|12746,Coreopsis-grandiflora-Wikimedia-Commons-scaled-1.jpg|Coreopsis-grandiflora.png|Coreopsis-grandiflora-1.png,||,||,||,http://homegrownnationalpark.org/wp-content/uploads/2025/06/Coreopsis-grandiflora-Wikimedia-Commons-scaled-1.jpg,,,,,,,,,"United States",Perennial,"8.3 - SE USA Plains|8.5 - Mississippi Alluvial &amp; SE USA Coastal Plains|9.6 - Tamaulipas-Texas Semi-Arid Plains","1–2 ft|2–3 ft|3–4 ft","Full Sun","Container Friendly|Flower","Late Spring through Late Summer",Average|Low,"Coreopsis grandiflora","United States","Late Spring through Late Summer","1–2 ft|2–3 ft|3–4 ft",1,3,N/A,N/A,http://homegrownnationalpark.org/wp-content/uploads/2025/06/Coreopsis-grandiflora-Wikimedia-Commons-scaled-1.jpg|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Coreopsis-grandiflora.png|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Coreopsis-grandiflora-1.png
11213,"Lanceleaf Coreopsis","Relatively free of pests and naturally resistant to deer, this attractive yellow flower draws a wide array of native pollinators. In the right conditions, this plant grows quickly and can self-seed.",,"2025-06-09 10:33:46",plant,https://homegrownnationalpark.org/plant/lanceleaf-coreopsis/,http://homegrownnationalpark.org/wp-content/uploads/2025/06/Coreopsis-lanceolata-2.jpg|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Coreopsis-lanceolata.jpg|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Coreopsis-lanceolata.png|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Coreopsis-lanceolata-1.png,Coreopsis-lanceolata-2.jpg|Coreopsis-lanceolata.jpg|Coreopsis-lanceolata.png|Coreopsis-lanceolata-1.png,/nas/content/live/hgnp/wp-content/uploads/2025/06/Coreopsis-lanceolata-2.jpg|/nas/content/live/hgnp/wp-content/uploads/2025/06/Coreopsis-lanceolata.jpg|/nas/content/live/hgnp/wp-content/uploads/2025/06/Coreopsis-lanceolata.png|/nas/content/live/hgnp/wp-content/uploads/2025/06/Coreopsis-lanceolata-1.png,12747|12748|12749|12750,Coreopsis-lanceolata-2.jpg|Coreopsis-lanceolata.jpg|Coreopsis-lanceolata.png|Coreopsis-lanceolata-1.png,|||,|||,|||,http://homegrownnationalpark.org/wp-content/uploads/2025/06/Coreopsis-lanceolata-2.jpg,,,,,,,,,"United States",Perennial,"8.1 - Mixed Wood Plains (USA)|8.2 - Central USA Plains|8.3 - SE USA Plains|8.5 - Mississippi Alluvial &amp; SE USA Coastal Plains","1–2 ft|2–3 ft","Full Sun","Container Friendly|Flower","Late Spring through Mid Summer",Low,"Coreopsis lanceolata","United States","Late Spring through Mid Summer","1–2 ft|2–3 ft",1,2,N/A,N/A,http://homegrownnationalpark.org/wp-content/uploads/2025/06/Coreopsis-lanceolata-2.jpg|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Coreopsis-lanceolata.jpg|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Coreopsis-lanceolata.png|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Coreopsis-lanceolata-1.png
11214,"Prairie Coreopsis","This bright yellow flower attracts birds and butterflies and is ignored by deer. It is drought-resistant and tolerates poor soil.",,"2025-06-09 10:33:46",plant,https://homegrownnationalpark.org/plant/prairie-coreopsis/,http://homegrownnationalpark.org/wp-content/uploads/2025/06/Coreopsis-palmata-inat.jpg|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Coreopsis-palmata.png|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Coreopsis-palmata-1.png,Coreopsis-palmata-inat.jpg|Coreopsis-palmata.png|Coreopsis-palmata-1.png,/nas/content/live/hgnp/wp-content/uploads/2025/06/Coreopsis-palmata-inat.jpg|/nas/content/live/hgnp/wp-content/uploads/2025/06/Coreopsis-palmata.png|/nas/content/live/hgnp/wp-content/uploads/2025/06/Coreopsis-palmata-1.png,12751|12752|12753,Coreopsis-palmata-inat.jpg|Coreopsis-palmata.png|Coreopsis-palmata-1.png,||,||,||,http://homegrownnationalpark.org/wp-content/uploads/2025/06/Coreopsis-palmata-inat.jpg,,,,,,,,,"United States",Perennial,"8.2 - Central USA Plains|9.2 - Temperate Prairies","1–2 ft|2–3 ft|3–4 ft","Full Sun","Container Friendly|Flower","Late Spring through Mid Summer",Average|Low,"Coreopsis palmata","United States","Late Spring through Mid Summer","1–2 ft|2–3 ft|3–4 ft",1,3,N/A,N/A,http://homegrownnationalpark.org/wp-content/uploads/2025/06/Coreopsis-palmata-inat.jpg|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Coreopsis-palmata.png|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Coreopsis-palmata-1.png
11215,Tickseed,"This playful prairie species is a favorite of butterflies with striking flowers up to 2 inches across. It is easy-to-grow, can self-seed, is ignored by deer, and is relatively pest and disease-free.",,"2025-06-09 10:34:34",plant,https://homegrownnationalpark.org/plant/tickseed/,http://homegrownnationalpark.org/wp-content/uploads/2025/06/Coreopsis-tinctoria-inat.jpeg|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Coreopsis-tinctoria.png|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Coreopsis-tinctoria-2.png,Coreopsis-tinctoria-inat.jpeg|Coreopsis-tinctoria.png|Coreopsis-tinctoria-2.png,/nas/content/live/hgnp/wp-content/uploads/2025/06/Coreopsis-tinctoria-inat.jpeg|/nas/content/live/hgnp/wp-content/uploads/2025/06/Coreopsis-tinctoria.png|/nas/content/live/hgnp/wp-content/uploads/2025/06/Coreopsis-tinctoria-2.png,12754|12755|12756,Coreopsis-tinctoria-inat.jpeg|Coreopsis-tinctoria.png|Coreopsis-tinctoria-2.png,||,||,||,http://homegrownnationalpark.org/wp-content/uploads/2025/06/Coreopsis-tinctoria-inat.jpeg,,,,,,,,,"United States",Annual,"9.4 - South Central Semi-Arid Prairies|9.5 - Texas-Lousiana Coastal Plains|9.6 - Tamaulipas-Texas Semi-Arid Plains","2–3 ft|3–4 ft|4–5 ft","Full Sun","Container Friendly|Flower","Summer through Fall",Low,"Coreopsis tinctoria","United States","Summer through Fall","2–3 ft|3–4 ft|4–5 ft",2,4,N/A,N/A,http://homegrownnationalpark.org/wp-content/uploads/2025/06/Coreopsis-tinctoria-inat.jpeg|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Coreopsis-tinctoria.png|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Coreopsis-tinctoria-2.png
11216,"Purple Prairie Clover","This showy flower blooms for 4-6 weeks during the summer, after which birds feed on the seeds. This plant is deer and pest-resistant, and self-seeds under the right conditions.",,"2025-06-09 10:33:46",plant,https://homegrownnationalpark.org/plant/purple-prairie-clover/,http://homegrownnationalpark.org/wp-content/uploads/2025/06/Dalea-purpurea-2.jpg|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Dalea-purpurea-3.jpg|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Dalea-purpurea.jpg|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Dalea_purpurea-3-scaled-1.jpg|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Dalea-purpurea.png|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Dalea-purpurea-1.png,Dalea-purpurea-2.jpg|Dalea-purpurea-3.jpg|Dalea-purpurea.jpg|Dalea_purpurea-3-scaled-1.jpg|Dalea-purpurea.png|Dalea-purpurea-1.png,/nas/content/live/hgnp/wp-content/uploads/2025/06/Dalea-purpurea-2.jpg|/nas/content/live/hgnp/wp-content/uploads/2025/06/Dalea-purpurea-3.jpg|/nas/content/live/hgnp/wp-content/uploads/2025/06/Dalea-purpurea.jpg|/nas/content/live/hgnp/wp-content/uploads/2025/06/Dalea_purpurea-3-scaled-1.jpg|/nas/content/live/hgnp/wp-content/uploads/2025/06/Dalea-purpurea.png|/nas/content/live/hgnp/wp-content/uploads/2025/06/Dalea-purpurea-1.png,12757|12758|12759|12760|12761|12762,Dalea-purpurea-2.jpg|Dalea-purpurea-3.jpg|Dalea-purpurea.jpg|Dalea_purpurea-3-scaled-1.jpg|Dalea-purpurea.png|Dalea-purpurea-1.png,|||||,|||||,|||||,http://homegrownnationalpark.org/wp-content/uploads/2025/06/Dalea-purpurea-2.jpg,,,,,,,,,"United States",Perennial,"9.2 - Temperate Prairies|9.3 - West-Central Semi-Arid Prairies|9.4 - South Central Semi-Arid Prairies","1–2 ft|2–3 ft|3–4 ft","Full Sun","Container Friendly|Flower",Summer,Low|Average,"Dalea purpurea","United States",Summer,"1–2 ft|2–3 ft|3–4 ft",1,3,N/A,N/A,http://homegrownnationalpark.org/wp-content/uploads/2025/06/Dalea-purpurea-2.jpg|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Dalea-purpurea-3.jpg|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Dalea-purpurea.jpg|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Dalea_purpurea-3-scaled-1.jpg|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Dalea-purpurea.png|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Dalea-purpurea-1.png
11217,"Cutleaf Daisy","Drought-tolerant with lush foliage, this plant keeps its leaves through dry periods. The showy yellow booms appear from spring to the first frost.",,"2025-06-09 10:33:46",plant,https://homegrownnationalpark.org/plant/cutleaf-daisy/,http://homegrownnationalpark.org/wp-content/uploads/2025/06/Erigeron-compositus-inat.jpg|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Erigeron-compositus.png|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Erigeron-compositus-1.png,Erigeron-compositus-inat.jpg|Erigeron-compositus.png|Erigeron-compositus-1.png,/nas/content/live/hgnp/wp-content/uploads/2025/06/Erigeron-compositus-inat.jpg|/nas/content/live/hgnp/wp-content/uploads/2025/06/Erigeron-compositus.png|/nas/content/live/hgnp/wp-content/uploads/2025/06/Erigeron-compositus-1.png,12763|12764|12765,Erigeron-compositus-inat.jpg|Erigeron-compositus.png|Erigeron-compositus-1.png,||,||,||,http://homegrownnationalpark.org/wp-content/uploads/2025/06/Erigeron-compositus-inat.jpg,,,,,,,,,"United States",Perennial,"6.2 - Western Cordillera|10.1 - Cold Deserts","1–2 ft|2–3 ft|3–4 ft","Full Sun|Partial Sun","Container Friendly|Flower|Groundcover","Spring through Fall",Low,"Erigeron compositus","United States","Spring through Fall","1–2 ft|2–3 ft|3–4 ft",1,3,N/A,N/A,http://homegrownnationalpark.org/wp-content/uploads/2025/06/Erigeron-compositus-inat.jpg|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Erigeron-compositus.png|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Erigeron-compositus-1.png
11218,"Fleabane Daisy","This long-blooming and virtually disease-free flower provides resources to pollinators for months. Cut it back to encourage more flowers and growth.",,"2025-06-09 10:34:34",plant,https://homegrownnationalpark.org/plant/fleabane-daisy/,http://homegrownnationalpark.org/wp-content/uploads/2025/06/Erigeron-speciosus.jpg|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Erigeron-speciosus-inat.jpg|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Erigeron-speciosus-2.jpg|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Erigeron-speciosus.png|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Erigeron-speciosus-1.png,Erigeron-speciosus.jpg|Erigeron-speciosus-inat.jpg|Erigeron-speciosus-2.jpg|Erigeron-speciosus.png|Erigeron-speciosus-1.png,/nas/content/live/hgnp/wp-content/uploads/2025/06/Erigeron-speciosus.jpg|/nas/content/live/hgnp/wp-content/uploads/2025/06/Erigeron-speciosus-inat.jpg|/nas/content/live/hgnp/wp-content/uploads/2025/06/Erigeron-speciosus-2.jpg|/nas/content/live/hgnp/wp-content/uploads/2025/06/Erigeron-speciosus.png|/nas/content/live/hgnp/wp-content/uploads/2025/06/Erigeron-speciosus-1.png,12766|12767|12768|12769|12770,Erigeron-speciosus.jpg|Erigeron-speciosus-inat.jpg|Erigeron-speciosus-2.jpg|Erigeron-speciosus.png|Erigeron-speciosus-1.png,||||,||||,||||,http://homegrownnationalpark.org/wp-content/uploads/2025/06/Erigeron-speciosus.jpg,,,,,,,,,"United States",Perennial,"6.2 - Western Cordillera|10.1 - Cold Deserts|12.1 - Western Sierra Madre Piedmont|13.1 - Upper Gila Mountains","1–2 ft|2–3 ft","Full Sun","Container Friendly|Flower","Summer through Fall",Average,"Erigeron speciosus","United States","Summer through Fall","1–2 ft|2–3 ft",1,2,N/A,N/A,http://homegrownnationalpark.org/wp-content/uploads/2025/06/Erigeron-speciosus.jpg|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Erigeron-speciosus-inat.jpg|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Erigeron-speciosus-2.jpg|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Erigeron-speciosus.png|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Erigeron-speciosus-1.png
11219,"Grass-Leaved Goldenrod","This bushy plant has dense yellow flowers that support a wide variety of insect species and songbirds. This species has no serious pests or diseases.",,"2025-06-09 10:33:46",plant,https://homegrownnationalpark.org/plant/grass-leaved-goldenrod/,http://homegrownnationalpark.org/wp-content/uploads/2025/06/Euthamia-graminifolia-inat.jpg|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Euthamia-graminifolia.jpg|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Euthamia-graminifolia.png|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Euthamia-graminifolia-1.png,Euthamia-graminifolia-inat.jpg|Euthamia-graminifolia.jpg|Euthamia-graminifolia.png|Euthamia-graminifolia-1.png,/nas/content/live/hgnp/wp-content/uploads/2025/06/Euthamia-graminifolia-inat.jpg|/nas/content/live/hgnp/wp-content/uploads/2025/06/Euthamia-graminifolia.jpg|/nas/content/live/hgnp/wp-content/uploads/2025/06/Euthamia-graminifolia.png|/nas/content/live/hgnp/wp-content/uploads/2025/06/Euthamia-graminifolia-1.png,12771|12772|12773|12774,Euthamia-graminifolia-inat.jpg|Euthamia-graminifolia.jpg|Euthamia-graminifolia.png|Euthamia-graminifolia-1.png,|||,|||,|||,http://homegrownnationalpark.org/wp-content/uploads/2025/06/Euthamia-graminifolia-inat.jpg,,,,,,,,,"United States",Perennial,"5.2 - Mixed Wood Shield|5.3 - Atlantic Highlands|8.1 - Mixed Wood Plains (USA)|8.3 - SE USA Plains|9.2 - Temperate Prairies","3–4 ft|4–5 ft|5–7 ft","Full Sun","Container Friendly|Flower","Summer through Fall",Average|Low,"Euthamia graminifolia","United States","Summer through Fall","3–4 ft|4–5 ft|5–7 ft",3,6,N/A,N/A,http://homegrownnationalpark.org/wp-content/uploads/2025/06/Euthamia-graminifolia-inat.jpg|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Euthamia-graminifolia.jpg|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Euthamia-graminifolia.png|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Euthamia-graminifolia-1.png
11220,"Blanketflower or Firewheel","This showy flower has a striking red center up to 2 inches across and abundant nectar. This easy-to-grow plant has no serious pests or diseases and readily self-seeds.",,"2025-06-09 10:33:46",plant,https://homegrownnationalpark.org/plant/blanketflower-or-firewheel/,http://homegrownnationalpark.org/wp-content/uploads/2025/06/Gaillardia-pulchella-inat.jpeg|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Gaillardia-pulchella.jpg|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Gaillardia-pulchella.png|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Gaillardia-pulchella-1.png,Gaillardia-pulchella-inat.jpeg|Gaillardia-pulchella.jpg|Gaillardia-pulchella.png|Gaillardia-pulchella-1.png,/nas/content/live/hgnp/wp-content/uploads/2025/06/Gaillardia-pulchella-inat.jpeg|/nas/content/live/hgnp/wp-content/uploads/2025/06/Gaillardia-pulchella.jpg|/nas/content/live/hgnp/wp-content/uploads/2025/06/Gaillardia-pulchella.png|/nas/content/live/hgnp/wp-content/uploads/2025/06/Gaillardia-pulchella-1.png,12775|12776|12777|12778,Gaillardia-pulchella-inat.jpeg|Gaillardia-pulchella.jpg|Gaillardia-pulchella.png|Gaillardia-pulchella-1.png,|||,|||,|||,http://homegrownnationalpark.org/wp-content/uploads/2025/06/Gaillardia-pulchella-inat.jpeg,,,,,,,,,"United States","Short-lived Perennial","8.3 - SE USA Plains|9.2 - Temperate Prairies|9.3 - West-Central Semi-Arid Prairies|9.6 - Tamaulipas-Texas Semi-Arid Plains","1–2 ft|2–3 ft","Full Sun","Container Friendly|Flower","Spring through Fall",Low,"Gaillardia pulchella","United States","Spring through Fall","1–2 ft|2–3 ft",1,2,N/A,N/A,http://homegrownnationalpark.org/wp-content/uploads/2025/06/Gaillardia-pulchella-inat.jpeg|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Gaillardia-pulchella.jpg|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Gaillardia-pulchella.png|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Gaillardia-pulchella-1.png
11221,"Great Valley Gumplant","This late-season flower provides nectar and pollen to many pollinators from its yellow flowers. It is drought-tolerant and is naturally resistant to deer and pests.",,"2025-06-09 10:33:46",plant,https://homegrownnationalpark.org/plant/great-valley-gumplant/,http://homegrownnationalpark.org/wp-content/uploads/2025/06/Grindelia-camporum-inat.jpg|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Grindelia-camporum.png|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Grindelia-camporum-1.png,Grindelia-camporum-inat.jpg|Grindelia-camporum.png|Grindelia-camporum-1.png,/nas/content/live/hgnp/wp-content/uploads/2025/06/Grindelia-camporum-inat.jpg|/nas/content/live/hgnp/wp-content/uploads/2025/06/Grindelia-camporum.png|/nas/content/live/hgnp/wp-content/uploads/2025/06/Grindelia-camporum-1.png,12779|12780|12781,Grindelia-camporum-inat.jpg|Grindelia-camporum.png|Grindelia-camporum-1.png,||,||,||,http://homegrownnationalpark.org/wp-content/uploads/2025/06/Grindelia-camporum-inat.jpg,,,,,,,,,"United States",Perennial,"11.1 - Mediterranean California","2–3 ft|3–4 ft|4–5 ft|5–7 ft","Full Sun","Container Friendly|Flower|Shrub","Late Spring through Fall",Low,"Grindelia camporum","United States","Late Spring through Fall","2–3 ft|3–4 ft|4–5 ft|5–7 ft",2,6,N/A,N/A,http://homegrownnationalpark.org/wp-content/uploads/2025/06/Grindelia-camporum-inat.jpg|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Grindelia-camporum.png|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Grindelia-camporum-1.png
11222,"Autumnale Sneezeweed","This showy perennial provides a pop of color in the late summer to fall season. It is tolerant of many soil and water conditions but performs best in wet, well-draining soil.",,"2025-06-09 10:33:46",plant,https://homegrownnationalpark.org/plant/autumnale-sneezeweed/,http://homegrownnationalpark.org/wp-content/uploads/2025/06/Helenium-autumnale-inat.jpg|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Helenium-autumnale.png|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Helenium-autumnale-1.png,Helenium-autumnale-inat.jpg|Helenium-autumnale.png|Helenium-autumnale-1.png,/nas/content/live/hgnp/wp-content/uploads/2025/06/Helenium-autumnale-inat.jpg|/nas/content/live/hgnp/wp-content/uploads/2025/06/Helenium-autumnale.png|/nas/content/live/hgnp/wp-content/uploads/2025/06/Helenium-autumnale-1.png,12782|12783|12784,Helenium-autumnale-inat.jpg|Helenium-autumnale.png|Helenium-autumnale-1.png,||,||,||,http://homegrownnationalpark.org/wp-content/uploads/2025/06/Helenium-autumnale-inat.jpg,,,,,,,,,"United States",Perennial,"8.1 - Mixed Wood Plains (USA)|8.5 - Mississippi Alluvial &amp; SE USA Coastal Plains|9.2 - Temperate Prairies","3–4 ft|4–5 ft|5–7 ft","Full Sun","Container Friendly|Flower","Mid-Late Summer through Fall",Average|High,"Helenium autumnale","United States","Mid-Late Summer through Fall","3–4 ft|4–5 ft|5–7 ft",3,5,N/A,N/A,http://homegrownnationalpark.org/wp-content/uploads/2025/06/Helenium-autumnale-inat.jpg|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Helenium-autumnale.png|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Helenium-autumnale-1.png
11223,"Bigelow's Sneezeweed","Showy yellow flowers with a dark brown-purple center that love wet, bog-like conditions. This plant is also deer and disease-resistant.",,"2025-06-09 10:33:46",plant,https://homegrownnationalpark.org/plant/bigelows-sneezeweed/,http://homegrownnationalpark.org/wp-content/uploads/2025/06/Helenium-bigelovii-inat.jpg|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Helenium-bigelovii.png|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Helenium-bigelovii-1.png,Helenium-bigelovii-inat.jpg|Helenium-bigelovii.png|Helenium-bigelovii-1.png,/nas/content/live/hgnp/wp-content/uploads/2025/06/Helenium-bigelovii-inat.jpg|/nas/content/live/hgnp/wp-content/uploads/2025/06/Helenium-bigelovii.png|/nas/content/live/hgnp/wp-content/uploads/2025/06/Helenium-bigelovii-1.png,12785|12786|12787,Helenium-bigelovii-inat.jpg|Helenium-bigelovii.png|Helenium-bigelovii-1.png,||,||,||,http://homegrownnationalpark.org/wp-content/uploads/2025/06/Helenium-bigelovii-inat.jpg,,,,,,,,,"United States",Perennial,"11.1 - Mediterranean California","2–3 ft|3–4 ft","Full Sun","Container Friendly|Flower","Mid-Late Summer",Average|High,"Helenium bigelovii","United States","Mid-Late Summer","2–3 ft|3–4 ft",2,3,N/A,N/A,http://homegrownnationalpark.org/wp-content/uploads/2025/06/Helenium-bigelovii-inat.jpg|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Helenium-bigelovii.png|http://homegrownnationalpark.org/wp-content/uploads/2025/06/Helenium-bigelovii-1.png
