Id,DateCreated,DateModified,MerchantId,MerchantAvatar,MerchantCampaignName,Name,Description,TargetUrl,Code,StartDate,EndDate
287205,14:54.2,06:05.8,81538,https://c.cfjump.com/Avatars/61435fd4-4eb6-4fd0-8d55-e7338f28bd97.png,Natural Life,"Spend $100 AUD and receive 20% Off Your Order With code NL20	",Minimum Spend $100. ,https://t.cfjump.com/90610/c/287205,NL20,00:00.0,
287206,15:10.5,06:28.5,81538,https://c.cfjump.com/Avatars/61435fd4-4eb6-4fd0-8d55-e7338f28bd97.png,Natural Life,"Spend $200 AUD Or More & Receive 25% Off Your Order With Code NL25.	",Minimum Spend $200.,https://t.cfjump.com/90610/c/287206,NL25,00:00.0,
287207,22:42.3,22:42.3,81538,https://c.cfjump.com/Avatars/61435fd4-4eb6-4fd0-8d55-e7338f28bd97.png,Natural Life,"Spend Over $200 AUD On Our Wildbee Natural Skincare Range and receive 25% Off Your Order with Code WB25.	",Minimum Spend $200,https://t.cfjump.com/90610/c/287207,WB25,00:00.0,
288697,00:48.5,00:48.5,81538,https://c.cfjump.com/Avatars/61435fd4-4eb6-4fd0-8d55-e7338f28bd97.png,Natural Life,30% Off Our NMN 1500+ Supplement. ,"No Minimum Order Spend
Eligible On Only Our NMN 1500+ Supplement",https://t.cfjump.com/90610/c/288697,NMN30,00:00.0,
288756,53:56.6,53:56.6,81538,https://c.cfjump.com/Avatars/61435fd4-4eb6-4fd0-8d55-e7338f28bd97.png,Natural Life,Natural Life 20% Off Storewide ,"20% off storewide
No minimum order spend",https://t.cfjump.com/90610/c/288756,NATURALLIFE,00:00.0,
219304,01:35.0,01:35.0,81833,https://c.cfjump.com/Avatars/8fe22e19-a5f6-45e7-a820-2abdc366ff38.png,Newentor Australia,cf10extra,This discount code lets you pay 10% less on the whole order value. It applies to all products in the store.,https://t.cfjump.com/90610/c/219304,cf10extra,00:00.0,
279747,36:38.0,36:55.4,80878,https://c.cfjump.com/Avatars/6fe49003-8eac-47a0-99f7-afc75b2cb87e.png,NNE Living,5% off Storewide,,https://t.cfjump.com/90610/c/279747,97XZJ8VMMNV0,00:00.0,
295389,05:02.2,05:02.2,10778,https://c.cfjump.com/Avatars/d18a9d9d-ad4c-4fef-ab07-17c40acb56aa.png,Nourished Life,Save 10% Off Sitewide ,"Can't be used with other promo codes, limited time only. ",https://t.cfjump.com/90610/c/295389,AFTERPAY10,00:00.0,59:59.0
278728,15:49.2,15:49.2,80527,https://c.cfjump.com/Avatars/fea43cbe-083e-4890-9d14-16e2c6cbfaa9.png,Peak Chocolate,Rest Chocolate 15% off,,https://t.cfjump.com/90610/c/278728,REST15,00:00.0,
288152,46:55.3,57:13.8,89536,https://c.cfjump.com/Avatars/f10604f3-11b2-4339-99f1-0f84415577d4.png,Pet Circle Insurance,2 Months Free Pet Insurance,,https://t.cfjump.com/90610/c/288152,PCI2FREE,00:00.0,59:59.0
45101,15:00.6,00:47.0,36113,https://c.cfjump.com/Avatars/bf35da74-55ab-4afa-9b4c-69a612c02764.png,Quiksilver,Spend $50 or more on full priced items and save $10,,https://t.cfjump.com/90610/c/45101,CASHBACK10,00:00.0,
115022,30:39.8,30:39.8,36113,https://c.cfjump.com/Avatars/bf35da74-55ab-4afa-9b4c-69a612c02764.png,Quiksilver,2 Tees for $50*,"Terms and Conditions
*Applies to selected styles only. Promo code QUIKTEES must be entered at the time of checkout to redeem. Not valid for use in conjunction with any other discounts, offers or promotions. Other exclusions may apply - please contact customer service for details. We reserve the right to exclude any other product and/or remove all promotions at any given time. Information and prices subject to change.

https://www.quiksilver.com.au/customer-service-payment-promotional-coupons-and-codes.html",https://t.cfjump.com/90610/c/115022,QUIKTEES,00:00.0,
288794,20:03.2,30:46.5,90402,https://c.cfjump.com/Avatars/e3fadee0-4359-4568-97f6-78cbb8c40b5c.png,RC & Co,New Affiliates - 5% Off,"- Valid on full prices only
- Can be used in conjunction with other codes",https://t.cfjump.com/90610/c/288794,Welcome5,00:00.0,
290873,24:58.3,21:35.4,89920,https://c.cfjump.com/Avatars/3313740b-67bf-4562-a381-5556c6770e04.png,Ride Electric,Xhale $30 OFF,,https://t.cfjump.com/90610/c/290873,XHALE30,00:00.0,
218559,05:07.6,05:07.6,36117,https://c.cfjump.com/Avatars/6a553f3d-0883-433e-80f6-10688a51ce3a.png,Roxy,Offer - Beach Blanket,"Receive a free beach blanket when you spend $150 use code BEACHBLANKET.  Excludes sale.

Use promo code: BEACHBLANKET

Terms and Conditions
*Valid online only until product URJHM03005 is sold out. Promo code BEACHBLANKET must be applied before the order is completed. Offer available on orders over $150 or more. Excludes gift cards. Not valid for use in conjunction with any other discount, offer or promotion. Other exclusions may apply. We reserve the right to exclude any product and/or remove all promotions at any given time. Information and prices subject to change.

In the instance you return any items from your order, you must also return the promotional item. If the promotional item is not sent back, your return will not be processed. The promotional item must be returned in an unused, unworn and undamaged condition (including all tags, labels and retail packaging).",https://t.cfjump.com/90610/c/218559,BEACHBLANKET,00:00.0,
278997,53:57.3,59:43.2,87438,https://c.cfjump.com/Avatars/18d7f88b-ce81-4cb8-bf5a-b1218397a87d.png,SA1NT,WELCOME COUPON,Coupon is available on full price styles only,https://t.cfjump.com/90610/c/278997,WELCOME10,00:00.0,
